tweet_id,author_id,tweet,lang,tweet_time,like_count,follower_count,following_count,tweet_count,retweet_count,quote_count,reply_count,call_berlin_time,annotate_sent,annotate_person,lowercase,tokenized,tokenized_no_sw,preproc
1496787701885853700,929289800,"Die ""offizielle Schweiz"" also das Kapital und die Wirtschaft, interessiert nur eines:
DIE BÖRSE IST IM MINUS ...!!!!!!

Was für eine dekadente und kaputte Geisteshaltung in der eine humanitäre Krise die andere überragt. 
#Schweiz",de,2022-02-24 10:02:51+00:00,3,151,226,6635,0,0,0,2022-05-07 11:20:23,-1.0,P,"die ""offizielle schweiz"" also das kapital und die wirtschaft, interessiert nur eines:
die börse ist im minus ...!!!!!!

was für eine dekadente und kaputte geisteshaltung in der eine humanitäre krise die andere überragt. 
#schweiz","['die', '""', 'offizielle', 'schweiz', '""', 'also', 'das', 'kapital', 'und', 'die', 'wirtschaft', ',', 'interessiert', 'nur', 'eines', ':', 'die', 'börse', 'ist', 'im', 'minus', '.', '.', '.', '!', '!', '!', '!', '!', '!', 'was', 'für', 'eine', 'dekadente', 'und', 'kaputte', 'geisteshaltung', 'in', 'der', 'eine', 'humanitäre', 'krise', 'die', 'andere', 'überragt', '.', 'schweiz']","['""', 'offizielle', 'schweiz', '""', 'kapital', 'wirtschaft', ',', 'interessiert', ':', 'börse', 'minus', '.', '.', '.', '!', '!', '!', '!', '!', '!', 'dekadente', 'kaputte', 'geisteshaltung', 'humanitäre', 'krise', 'überragt', '.', 'schweiz']","['""', 'offizielle', '""', 'kapital', ',', 'interessiert', ':', 'börse', 'minus', '.', '.', '.', '!', '!', '!', '!', '!', '!', 'dekadente', 'kaputte', 'humanitäre', 'überragt', '.']"
1496788088957247492,271595967,"@retolipp Interessant. 
Die Schweiz sollte schleunigst reagieren + diese Zahlungen stoppen und Konten einfrieren. Ansonsten dürfte sie sich ziemlich bald auf der Liste der financial rogue nations befinden. Nicht nur wg. #SuisseSecrets. Das würde auch gegen die Aufwertung des SFr. helfen.",de,2022-02-24 10:04:24+00:00,1,998,976,22433,0,0,0,2022-05-07 11:20:23,,,"@retolipp interessant. 
die schweiz sollte schleunigst reagieren + diese zahlungen stoppen und konten einfrieren. ansonsten dürfte sie sich ziemlich bald auf der liste der financial rogue nations befinden. nicht nur wg. #suissesecrets. das würde auch gegen die aufwertung des sfr. helfen.","['<user>', 'interessant', '.', 'die', 'schweiz', 'sollte', 'schleunigst', 'reagieren', '+', 'diese', 'zahlungen', 'stoppen', 'und', 'konten', 'einfrieren', '.', 'ansonsten', 'dürfte', 'sie', 'sich', 'ziemlich', 'bald', 'auf', 'der', 'liste', 'der', 'financial', 'rogue', 'nations', 'befinden', '.', 'nicht', 'nur', 'wg', '.', 'suisse', 'secrets', '.', 'das', 'würde', 'auch', 'gegen', 'die', 'aufwertung', 'des', 'sfr', '.', 'helfen', '.']","['<user>', 'interessant', '.', 'schweiz', 'schleunigst', 'reagieren', '+', 'zahlungen', 'stoppen', 'konten', 'einfrieren', '.', 'ansonsten', 'dürfte', 'ziemlich', 'bald', 'liste', 'financial', 'rogue', 'nations', 'befinden', '.', 'wg', '.', 'suisse', 'secrets', '.', 'aufwertung', 'sfr', '.', 'helfen', '.']","['<user>', 'interessant', '.', 'schweiz', 'schleunigst', 'reagieren', '+', 'stoppen', 'einfrieren', '.', 'ansonsten', 'dürfte', 'financial', 'rogue', 'nations', 'befinden', '.', 'wg', '.', 'suisse', 'secrets', '.', 'sfr', '.', '.']"
1496797092517351424,1323590107744665600,"@kriemhildarnol1 @NorbertBolz Die Unterschiede zwischen Deutschland, der Schweiz und Norwegen sind Ihnen bekannt?

Belegen Sie das Wirtschaftswachstum von UK nach dem Brexit.",de,2022-02-24 10:40:10+00:00,0,136,202,8265,0,0,0,2022-05-07 11:20:23,,,"@kriemhildarnol1 @norbertbolz die unterschiede zwischen deutschland, der schweiz und norwegen sind ihnen bekannt?

belegen sie das wirtschaftswachstum von uk nach dem brexit.","['<user>', '<user>', 'die', 'unterschiede', 'zwischen', 'deutschland', ',', 'der', 'schweiz', 'und', 'norwegen', 'sind', 'ihnen', 'bekannt', '?', 'belegen', 'sie', 'das', 'wirtschaftswachstum', 'von', 'uk', 'nach', 'dem', 'brexit', '.']","['<user>', '<user>', 'unterschiede', 'deutschland', ',', 'schweiz', 'norwegen', 'bekannt', '?', 'belegen', 'wirtschaftswachstum', 'uk', 'brexit', '.']","['<user>', '<user>', ',', 'bekannt', '?', 'belegen', 'wirtschaftswachstum', '.']"
1496849717208428546,701901700,@netriaxyhh @Clutchmaster74_ @memo2e3o @vnnvlena gutes argument bruder! die schweiz ist selbstständig und hat ihre eigene währung = Komplett stabil - Deutschland ist auf so viel Schutz und die EU angewiesen,de,2022-02-24 14:09:17+00:00,0,882,515,21193,0,0,0,2022-05-07 11:20:23,,,@netriaxyhh @clutchmaster74_ @memo2e3o @vnnvlena gutes argument bruder! die schweiz ist selbstständig und hat ihre eigene währung = komplett stabil - deutschland ist auf so viel schutz und die eu angewiesen,"['<user>', '<user>', '<user>', '<user>', 'gutes', 'argument', 'bruder', '!', 'die', 'schweiz', 'ist', 'selbstständig', 'und', 'hat', 'ihre', 'eigene', 'währung', '=', 'komplett', 'stabil', '-', 'deutschland', 'ist', 'auf', 'so', 'viel', 'schutz', 'und', 'die', 'eu', 'angewiesen']","['<user>', '<user>', '<user>', '<user>', 'gutes', 'argument', 'bruder', '!', 'schweiz', 'selbstständig', 'eigene', 'währung', '=', 'komplett', 'stabil', '-', 'deutschland', 'schutz', 'eu', 'angewiesen']","['<user>', '<user>', '<user>', '<user>', 'gutes', 'argument', 'bruder', '!', 'schweiz', 'selbstständig', '=', 'schutz', 'angewiesen']"
1496874286920908809,1256895034676387841,"@BlickBreida @breida_blick Inflation in der Schweiz, 05%!
Finde den Fehler!",de,2022-02-24 15:46:55+00:00,1,1834,1813,33310,0,0,1,2022-05-07 11:20:23,,,"@blickbreida @breida_blick inflation in der schweiz, 05%!
finde den fehler!","['<user>', '<user>', 'inflation', 'in', 'der', 'schweiz', ',', '<percent>', '!', 'finde', 'den', 'fehler', '!']","['<user>', '<user>', 'inflation', 'schweiz', ',', '<percent>', '!', 'finde', 'fehler', '!']","['<user>', ',', '<percent>', '!', 'finde', 'fehler', '!']"
1496874836844593154,1210850329622827008,"@KernNiko Die Schweiz, immer diskret und vornehm zurückhaltend wenns um Devisen von Diktatoren geht.",de,2022-02-24 15:49:06+00:00,7,349,744,5485,0,0,0,2022-05-07 11:20:23,-1.0,P,"@kernniko die schweiz, immer diskret und vornehm zurückhaltend wenns um devisen von diktatoren geht.","['<user>', 'die', 'schweiz', ',', 'immer', 'diskret', 'und', 'vornehm', 'zurückhaltend', 'wenns', 'um', 'devisen', 'von', 'diktatoren', 'geht', '.']","['<user>', 'schweiz', ',', 'immer', 'diskret', 'vornehm', 'zurückhaltend', 'wenns', 'devisen', 'diktatoren', 'geht', '.']","[',', 'immer', 'diskret', 'zurückhaltend', 'wenns', 'devisen', 'diktatoren', 'geht', '.']"
1496887120027389957,1215737471167877121,"@Ann_Waeltin 80 Prozent des Devisen- und Wertstoffhandels werden finanziell über die Schweiz abgewickelt, hatte ich gelesen.

Das ist keine Neutralität, das ist schäbig.",de,2022-02-24 16:37:54+00:00,293,16877,597,53262,14,0,11,2022-05-07 11:20:23,-1.0,P,"@ann_waeltin 80 prozent des devisen- und wertstoffhandels werden finanziell über die schweiz abgewickelt, hatte ich gelesen.

das ist keine neutralität, das ist schäbig.","['<user>', '<number>', 'prozent', 'des', 'devisen', '-', 'und', 'wertstoffhandels', 'werden', 'finanziell', 'über', 'die', 'schweiz', 'abgewickelt', ',', 'hatte', 'ich', 'gelesen', '.', 'das', 'ist', 'keine', 'neutralität', ',', 'das', 'ist', 'schäbig', '.']","['<user>', '<number>', 'prozent', 'devisen', '-', 'wertstoffhandels', 'finanziell', 'schweiz', 'abgewickelt', ',', 'gelesen', '.', 'neutralität', ',', 'schäbig', '.']","['<number>', 'prozent', 'devisen', '-', 'finanziell', 'abgewickelt', ',', 'gelesen', '.', ',', 'schäbig', '.']"
1496904945932677120,830446455282343937,"@AndreasWendt @niklas_9797 Sorry, aber die Schweiz agierte im 2. Weltkrieg als nützlicher Idiot. 
Um hochwertige Kanonenrohre zu fertigen, benötigt man nicht nur Eisen sondern z.B. auch Vanadium etc.  Diese wurden über Strohmänner in der Schweiz gekauft. 
Und der Kunsthandel brachte Hitler Devisen.",de,2022-02-24 17:48:44+00:00,3,179,287,5858,0,0,0,2022-05-07 11:20:23,0.0,P,"@andreaswendt @niklas_9797 sorry, aber die schweiz agierte im 2. weltkrieg als nützlicher idiot. 
um hochwertige kanonenrohre zu fertigen, benötigt man nicht nur eisen sondern z.b. auch vanadium etc.  diese wurden über strohmänner in der schweiz gekauft. 
und der kunsthandel brachte hitler devisen.","['<user>', '<user>', 'sorry', ',', 'aber', 'die', 'schweiz', 'agierte', 'im', '<number>', '.', 'weltkrieg', 'als', 'nützlicher', 'idiot', '.', 'um', 'hochwertige', 'kanonenrohre', 'zu', 'fertigen', ',', 'benötigt', 'man', 'nicht', 'nur', 'eisen', 'sondern', 'z', '.', 'b', '.', 'auch', 'vanadium', 'etc', '.', 'diese', 'wurden', 'über', 'strohmänner', 'in', 'der', 'schweiz', 'gekauft', '.', 'und', 'der', 'kunsthandel', 'brachte', 'hitler', 'devisen', '.']","['<user>', '<user>', 'sorry', ',', 'schweiz', 'agierte', '<number>', '.', 'weltkrieg', 'nützlicher', 'idiot', '.', 'hochwertige', 'kanonenrohre', 'fertigen', ',', 'benötigt', 'eisen', 'z', '.', 'b', '.', 'vanadium', 'etc', '.', 'wurden', 'strohmänner', 'schweiz', 'gekauft', '.', 'kunsthandel', 'brachte', 'hitler', 'devisen', '.']","['<user>', ',', 'agierte', '.', 'weltkrieg', 'nützlicher', '.', 'hochwertige', 'fertigen', ',', 'z', '.', 'b', '.', 'etc', '.', 'wurden', 'strohmänner', 'gekauft', '.', 'brachte', '.']"
1496905698898165760,966065132,@AndreasZommer @Helfsu1 @vanderbellen Wir können Russland locker wirtschaftlich in die Knie zwingen. Russland hat gerade mal das doppelte BIP der Schweiz. Das ist der einzige Weg.,de,2022-02-24 17:51:44+00:00,1,76,151,2194,0,0,2,2022-05-07 11:20:23,,,@andreaszommer @helfsu1 @vanderbellen wir können russland locker wirtschaftlich in die knie zwingen. russland hat gerade mal das doppelte bip der schweiz. das ist der einzige weg.,"['<user>', '<user>', '<user>', 'wir', 'können', 'russland', 'locker', 'wirtschaftlich', 'in', 'die', 'knie', 'zwingen', '.', 'russland', 'hat', 'gerade', 'mal', 'das', 'doppelte', 'bip', 'der', 'schweiz', '.', 'das', 'ist', 'der', 'einzige', 'weg', '.']","['<user>', '<user>', '<user>', 'russland', 'locker', 'wirtschaftlich', 'knie', 'zwingen', '.', 'russland', 'gerade', 'mal', 'doppelte', 'bip', 'schweiz', '.', 'einzige', '.']","['<user>', '<user>', '<user>', 'russland', 'locker', 'wirtschaftlich', 'zwingen', '.', 'russland', 'gerade', 'mal', 'doppelte', 'bip', '.', 'einzige', '.']"
1496905896764616705,870373851892469765,"@PSPresseschau Heute Abend im Echo gehört: Der Rohstoffhandel in der Schweiz macht ca 4.8% des BIP aus, verglichen mit 1.1.% der Gastronomie/Hotellerie. Wenn nun also schon Gastrosuisse den Bundesrat in der Pandemie so beeinflussen konnte...",de,2022-02-24 17:52:31+00:00,16,2822,4986,102726,2,0,1,2022-05-07 11:20:23,0.0,P,"@pspresseschau heute abend im echo gehört: der rohstoffhandel in der schweiz macht ca 4.8% des bip aus, verglichen mit 1.1.% der gastronomie/hotellerie. wenn nun also schon gastrosuisse den bundesrat in der pandemie so beeinflussen konnte...","['<user>', 'heute', 'abend', 'im', 'echo', 'gehört', ':', 'der', 'rohstoffhandel', 'in', 'der', 'schweiz', 'macht', 'ca', '<percent>', 'des', 'bip', 'aus', ',', 'verglichen', 'mit', '<number>', '.', '%', 'der', 'gastronomie', '/', 'hotellerie', '.', 'wenn', 'nun', 'also', 'schon', 'gastrosuisse', 'den', 'bundesrat', 'in', 'der', 'pandemie', 'so', 'beeinflussen', 'konnte', '.', '.', '.']","['<user>', 'heute', 'abend', 'echo', 'gehört', ':', 'rohstoffhandel', 'schweiz', 'macht', 'ca', '<percent>', 'bip', ',', 'verglichen', '<number>', '.', '%', 'gastronomie', '/', 'hotellerie', '.', 'schon', 'gastrosuisse', 'bundesrat', 'pandemie', 'beeinflussen', 'konnte', '.', '.', '.']","['gehört', ':', 'rohstoffhandel', 'macht', 'ca', '<percent>', ',', 'verglichen', '.', '%', 'gastronomie', '/', 'hotellerie', '.', 'schon', 'beeinflussen', 'konnte', '.', '.', '.']"
1496909540839026688,825756599872524291,"@keksmischer @UUser85 @JacquesGysler @heuteshow Die Finanzbranche trägt ~10% zum BIP der Schweiz bei. Und ich sehe noch keine direkt Abstimmung, dass endlich eine Revision des Geldwäschegesetzes erfolgt. Die FATF-Länderprüfung ist ja wieder an euch vorbei gangen. Ist euch scheissegal anscheinend in eurer direkten Demokratie.",de,2022-02-24 18:07:00+00:00,0,396,918,83684,0,0,3,2022-05-07 11:20:23,,,"@keksmischer @uuser85 @jacquesgysler @heuteshow die finanzbranche trägt ~10% zum bip der schweiz bei. und ich sehe noch keine direkt abstimmung, dass endlich eine revision des geldwäschegesetzes erfolgt. die fatf-länderprüfung ist ja wieder an euch vorbei gangen. ist euch scheissegal anscheinend in eurer direkten demokratie.","['<user>', '<user>', '<user>', '<user>', 'die', 'finanzbranche', 'trägt', '~', '<percent>', 'zum', 'bip', 'der', 'schweiz', 'bei', '.', 'und', 'ich', 'sehe', 'noch', 'keine', 'direkt', 'abstimmung', ',', 'dass', 'endlich', 'eine', 'revision', 'des', 'geldwäschegesetzes', 'erfolgt', '.', 'die', 'fatf', '-', 'länderprüfung', 'ist', 'ja', 'wieder', 'an', 'euch', 'vorbei', 'gangen', '.', 'ist', 'euch', 'scheissegal', 'anscheinend', 'in', 'eurer', 'direkten', 'demokratie', '.']","['<user>', '<user>', '<user>', '<user>', 'finanzbranche', 'trägt', '~', '<percent>', 'bip', 'schweiz', '.', 'sehe', 'direkt', 'abstimmung', ',', 'endlich', 'revision', 'geldwäschegesetzes', 'erfolgt', '.', 'fatf', '-', 'länderprüfung', 'ja', 'vorbei', 'gangen', '.', 'scheissegal', 'anscheinend', 'direkten', 'demokratie', '.']","['<user>', '<user>', '<user>', 'finanzbranche', 'trägt', '~', '<percent>', '.', 'sehe', 'direkt', ',', 'endlich', 'erfolgt', '.', 'fatf', '-', 'länderprüfung', 'ja', 'vorbei', 'gangen', '.', 'scheissegal', 'anscheinend', 'direkten', '.']"
1496915693350141953,881839398224113666,"Der heutige Tag wird Europas (Un-) Sicherheit für immer verändert haben. Who's next? Klappt das mit Chernobyl? Klar ist, dass Europa mehr in die eigene Sicherheit investieren muss, inklusive die Schweiz. Der Traum vom Pazifismus ist gescheitert. Die Polen haben es kommen sehen.",de,2022-02-24 18:31:27+00:00,14,844,1048,5365,1,1,2,2022-05-07 11:20:23,0.0,P,"der heutige tag wird europas (un-) sicherheit für immer verändert haben. who's next? klappt das mit chernobyl? klar ist, dass europa mehr in die eigene sicherheit investieren muss, inklusive die schweiz. der traum vom pazifismus ist gescheitert. die polen haben es kommen sehen.","['der', 'heutige', 'tag', 'wird', 'europas', '(', 'un', '-', ')', 'sicherheit', 'für', 'immer', 'verändert', 'haben', '.', 'who', ""'"", 's', 'next', '?', 'klappt', 'das', 'mit', 'chernobyl', '?', 'klar', 'ist', ',', 'dass', 'europa', 'mehr', 'in', 'die', 'eigene', 'sicherheit', 'investieren', 'muss', ',', 'inklusive', 'die', 'schweiz', '.', 'der', 'traum', 'vom', 'pazifismus', 'ist', 'gescheitert', '.', 'die', 'polen', 'haben', 'es', 'kommen', 'sehen', '.']","['heutige', 'tag', 'europas', '(', 'un', '-', ')', 'sicherheit', 'immer', 'verändert', '.', 'who', ""'"", 's', 'next', '?', 'klappt', 'chernobyl', '?', 'klar', ',', 'europa', 'mehr', 'eigene', 'sicherheit', 'investieren', ',', 'inklusive', 'schweiz', '.', 'traum', 'pazifismus', 'gescheitert', '.', 'polen', 'kommen', 'sehen', '.']","['heutige', 'tag', 'europas', '(', 'un', '-', ')', 'sicherheit', 'immer', 'verändert', '.', 'who', ""'"", 's', 'next', '?', '?', 'klar', ',', 'mehr', 'eigene', 'sicherheit', 'investieren', ',', 'inklusive', '.', 'pazifismus', 'gescheitert', '.', 'kommen', 'sehen', '.']"
1496934897709113347,464541745,@Ann_Waeltin Nur wird die Schweiz nichts machen. Von Nazi Gold bis zu Russen Devisen…@sepaho,de,2022-02-24 19:47:45+00:00,15,65,401,10507,2,0,1,2022-05-07 11:20:23,-1.0,P,@ann_waeltin nur wird die schweiz nichts machen. von nazi gold bis zu russen devisen…@sepaho,"['<user>', 'nur', 'wird', 'die', 'schweiz', 'nichts', 'machen', '.', 'von', 'nazi', 'gold', 'bis', 'zu', 'russen', 'devisen', '…', '<user>']","['<user>', 'schweiz', '.', 'nazi', 'gold', 'russen', 'devisen', '…', '<user>']","['schweiz', '.', '…', '<user>']"
1496948185599774721,1225535738,@Renato_Beck Die Schweiz will sich als Vermitterlin nichts verbauen und gleichzeitig eine grössere Inflation verhindert. Unter dem Strich eine Ausrede um sich mit Russland nichts zu verscherzen.,de,2022-02-24 20:40:34+00:00,1,12,32,60,0,0,0,2022-05-07 11:20:23,,,@renato_beck die schweiz will sich als vermitterlin nichts verbauen und gleichzeitig eine grössere inflation verhindert. unter dem strich eine ausrede um sich mit russland nichts zu verscherzen.,"['<user>', 'die', 'schweiz', 'will', 'sich', 'als', 'vermitterlin', 'nichts', 'verbauen', 'und', 'gleichzeitig', 'eine', 'grössere', 'inflation', 'verhindert', '.', 'unter', 'dem', 'strich', 'eine', 'ausrede', 'um', 'sich', 'mit', 'russland', 'nichts', 'zu', 'verscherzen', '.']","['<user>', 'schweiz', 'vermitterlin', 'verbauen', 'gleichzeitig', 'grössere', 'inflation', 'verhindert', '.', 'strich', 'ausrede', 'russland', 'verscherzen', '.']","['<user>', 'verbauen', 'gleichzeitig', 'grössere', 'inflation', 'verhindert', '.', 'ausrede', 'russland', 'verscherzen', '.']"
1496956833512275974,3597697463,"@gehirn1974 Dann hätten sie erhebliche Mengen Franken kaufen müssen gegen andere Devisen. Ist möglich. 

Kryptos sind für mich unbekanntes Terrain. 

Natürlich erwarte ich von der Schweiz, dass sie auch teilnimmt.",de,2022-02-24 21:14:55+00:00,1,4751,1691,114938,0,0,1,2022-05-07 11:20:23,,,"@gehirn1974 dann hätten sie erhebliche mengen franken kaufen müssen gegen andere devisen. ist möglich. 

kryptos sind für mich unbekanntes terrain. 

natürlich erwarte ich von der schweiz, dass sie auch teilnimmt.","['<user>', 'dann', 'hätten', 'sie', 'erhebliche', 'mengen', 'franken', 'kaufen', 'müssen', 'gegen', 'andere', 'devisen', '.', 'ist', 'möglich', '.', 'kryptos', 'sind', 'für', 'mich', 'unbekanntes', 'terrain', '.', 'natürlich', 'erwarte', 'ich', 'von', 'der', 'schweiz', ',', 'dass', 'sie', 'auch', 'teilnimmt', '.']","['<user>', 'hätten', 'erhebliche', 'mengen', 'franken', 'kaufen', 'müssen', 'devisen', '.', 'möglich', '.', 'kryptos', 'unbekanntes', 'terrain', '.', 'natürlich', 'erwarte', 'schweiz', ',', 'teilnimmt', '.']","['hätten', 'erhebliche', 'kaufen', '.', 'möglich', '.', 'kryptos', 'unbekanntes', '.', 'natürlich', 'erwarte', ',', 'teilnimmt', '.']"
1496973112134578177,1126437637236109312,"@KRedrom @areimanios Und wenn das BIP dann um 5% steigt, dann brauchen wir selbstverständlich 5% mehr Waffen. Ist doch logisch. Auch logisch, das die Schweiz nach dieser Formel mehr für Verteidigung ausgeben müsste, als Israel.",de,2022-02-24 22:19:37+00:00,0,283,137,26047,0,0,1,2022-05-07 11:20:23,,,"@kredrom @areimanios und wenn das bip dann um 5% steigt, dann brauchen wir selbstverständlich 5% mehr waffen. ist doch logisch. auch logisch, das die schweiz nach dieser formel mehr für verteidigung ausgeben müsste, als israel.","['<user>', '<user>', 'und', 'wenn', 'das', 'bip', 'dann', 'um', '<percent>', 'steigt', ',', 'dann', 'brauchen', 'wir', 'selbstverständlich', '<percent>', 'mehr', 'waffen', '.', 'ist', 'doch', 'logisch', '.', 'auch', 'logisch', ',', 'das', 'die', 'schweiz', 'nach', 'dieser', 'formel', 'mehr', 'für', 'verteidigung', 'ausgeben', 'müsste', ',', 'als', 'israel', '.']","['<user>', '<user>', 'bip', '<percent>', 'steigt', ',', 'brauchen', 'selbstverständlich', '<percent>', 'mehr', 'waffen', '.', 'logisch', '.', 'logisch', ',', 'schweiz', 'formel', 'mehr', 'verteidigung', 'ausgeben', 'müsste', ',', 'israel', '.']","['<user>', 'bip', '<percent>', 'steigt', ',', 'selbstverständlich', '<percent>', 'waffen', '.', 'logisch', '.', 'logisch', ',', 'mehr', 'verteidigung', 'ausgeben', 'müsste', ',', '.']"
1497012306190151682,873516493186748416,"@schreibtatze Ein Schweizer Vogt durfte diese Weisheit von Graf an der GC in Carrara beweisen. Er jagte seine frisch umgebaute Villa ( Muskel und Brain Investition) in die Luft, und das wegen early dementia. Also Karma is real! Und jetzt ist er anscheinend bei seiner Freundin in der Schweiz!",de,2022-02-25 00:55:21+00:00,0,160,322,14635,0,0,0,2022-05-07 11:20:23,,,"@schreibtatze ein schweizer vogt durfte diese weisheit von graf an der gc in carrara beweisen. er jagte seine frisch umgebaute villa ( muskel und brain investition) in die luft, und das wegen early dementia. also karma is real! und jetzt ist er anscheinend bei seiner freundin in der schweiz!","['<user>', 'ein', 'schweizer', 'vogt', 'durfte', 'diese', 'weisheit', 'von', 'graf', 'an', 'der', 'gc', 'in', 'carrara', 'beweisen', '.', 'er', 'jagte', 'seine', 'frisch', 'umgebaute', 'villa', '(', 'muskel', 'und', 'brain', 'investition', ')', 'in', 'die', 'luft', ',', 'und', 'das', 'wegen', 'early', 'dementia', '.', 'also', 'karma', 'is', 'real', '!', 'und', 'jetzt', 'ist', 'er', 'anscheinend', 'bei', 'seiner', 'freundin', 'in', 'der', 'schweiz', '!']","['<user>', 'schweizer', 'vogt', 'durfte', 'weisheit', 'graf', 'gc', 'carrara', 'beweisen', '.', 'jagte', 'frisch', 'umgebaute', 'villa', '(', 'muskel', 'brain', 'investition', ')', 'luft', ',', 'wegen', 'early', 'dementia', '.', 'karma', 'is', 'real', '!', 'anscheinend', 'freundin', 'schweiz', '!']","['schweizer', 'vogt', 'durfte', 'gc', '.', 'frisch', 'umgebaute', ')', 'luft', ',', 'wegen', 'early', 'dementia', '.', 'karma', 'is', 'real', '!', 'anscheinend', '!']"
1497105539171373056,887211942225616896,"Vorbörse Schweiz:

SMI +0,94%
SMIM +1,17%

Holcim +3,6%  (Zahlen)
Logitech +2,6%
Richemont +1,8%
ABB +1,3%
UBS +1,3%
CS +1,2%
Swiss Re -1% (Zahlen)

Idorsia +3% (EU-Zulassung Schlafmittel)
AMS +2,5%
Comet +2,5%
Inficon+2,5%
Komax +2,5%
Temenos +2,5%",de,2022-02-25 07:05:50+00:00,2,2865,147,6832,3,0,0,2022-05-07 11:20:23,,,"vorbörse schweiz:

smi +0,94%
smim +1,17%

holcim +3,6%  (zahlen)
logitech +2,6%
richemont +1,8%
abb +1,3%
ubs +1,3%
cs +1,2%
swiss re -1% (zahlen)

idorsia +3% (eu-zulassung schlafmittel)
ams +2,5%
comet +2,5%
inficon+2,5%
komax +2,5%
temenos +2,5%","['vorbörse', 'schweiz', ':', 'smi', '+', '<percent>', 'smim', '+', '<percent>', 'holcim', '+', '<percent>', '(', 'zahlen', ')', 'logitech', '+', '<percent>', 'richemont', '+', '<percent>', 'abb', '+', '<percent>', 'ubs', '+', '<percent>', 'cs', '+', '<percent>', 'swiss', 're', '-', '<percent>', '(', 'zahlen', ')', 'idorsia', '+', '<percent>', '(', 'eu', '-', 'zulassung', 'schlafmittel', ')', 'ams', '+', '<percent>', 'comet', '+', '<percent>', 'inficon', '+', '<percent>', 'komax', '+', '<percent>', 'temenos', '+', '<percent>']","['vorbörse', 'schweiz', ':', 'smi', '+', '<percent>', 'smim', '+', '<percent>', 'holcim', '+', '<percent>', '(', 'zahlen', ')', 'logitech', '+', '<percent>', 'richemont', '+', '<percent>', 'abb', '+', '<percent>', 'ubs', '+', '<percent>', 'cs', '+', '<percent>', 'swiss', 're', '-', '<percent>', '(', 'zahlen', ')', 'idorsia', '+', '<percent>', '(', 'eu', '-', 'zulassung', 'schlafmittel', ')', 'ams', '+', '<percent>', 'comet', '+', '<percent>', 'inficon', '+', '<percent>', 'komax', '+', '<percent>', 'temenos', '+', '<percent>']","['vorbörse', 'schweiz', ':', 'smi', '+', '<percent>', 'smim', '+', '<percent>', 'holcim', '+', '<percent>', '(', ')', '+', '<percent>', 'richemont', '+', '<percent>', '+', '<percent>', '+', '<percent>', 'cs', '+', '<percent>', 're', '-', '<percent>', '(', 'zahlen', ')', '+', '<percent>', '(', 'eu', '-', 'zulassung', ')', 'ams', '+', '<percent>', 'comet', '+', '<percent>', 'inficon', '+', '<percent>', '+', '<percent>', 'temenos', '+', '<percent>']"
1497121997410775041,935429067469451264,"@Tratschen7 @StrohhutJunge66 @neythomas Muss beides passieren.Devisen in der Schweiz können aber nicht einfach eingefroren werden, durch SWIFT Sanktionen aber theoretisch schon.",de,2022-02-25 08:11:14+00:00,1,37,274,843,0,0,1,2022-05-07 11:20:23,,,"@tratschen7 @strohhutjunge66 @neythomas muss beides passieren.devisen in der schweiz können aber nicht einfach eingefroren werden, durch swift sanktionen aber theoretisch schon.","['<user>', '<user>', '<user>', 'muss', 'beides', 'passieren', '.', 'devisen', 'in', 'der', 'schweiz', 'können', 'aber', 'nicht', 'einfach', 'eingefroren', 'werden', ',', 'durch', 'swift', 'sanktionen', 'aber', 'theoretisch', 'schon', '.']","['<user>', '<user>', '<user>', 'beides', 'passieren', '.', 'devisen', 'schweiz', 'einfach', 'eingefroren', ',', 'swift', 'sanktionen', 'theoretisch', 'schon', '.']","['<user>', '<user>', 'beides', 'passieren', '.', 'devisen', 'einfach', ',', 'swift', 'sanktionen', 'theoretisch', 'schon', '.']"
