,author_id,username,author_followers,author_tweets,author_description,author_location,text,lang,created_at,retweets,replies,likes,quote_count
149,929289800,mosermarkusnet,151,6004,"Kritischer Idiot und Posthumanist, Vegetarier - Motto: Alles beginnt im Geist",Schweiz,"@retolipp Die Schweiz braucht Wirtschaftsführende, die die Wirtschaft für die Gesellschaft führen und nicht die Gesellschaft für die Wirtschaft ausnutzen. Und einen General benötigen wird definitiv nicht, wir stehen nicht im Krieg, Himmelhergottnochmal.",de,2022-04-04 16:17:15+00:00,2,4,37,0
150,1145630703461261312,EDefatist,603,9795,"Den Rechten zu links, den Linken zu rechts - und das schon ein Leben lang

Ich muss nicht gendern, ich beherrsche die deutsche Sprache",Seit Ende 2019 nicht mehr in D,"@wolwul Interessanterweise galoppiert die Inflation in Deutschland mit über 7%, während sie in der benachbarten Schweiz im Februar nur 2,2% betrug.

Irgendwer bescheisst den geframten Michel ganz gewaltig.",de,2022-04-04 16:16:18+00:00,4,1,6,1
151,2987141692,Medien_News,1006,439361,"Pressenews, Mediennews, Aktuelle Nachrichten, Medienpublikationen zusammengestellt von @Help_ch",Schweiz - Switzerland,Interview mit ETH-Forscher: «Familien in ländlichen Gebieten werden weniger Geld für Energie ausgeben als heute» https://t.co/w98LQuoBkA https://t.co/8Kfp5JMif4,de,2022-04-04 16:15:12+00:00,0,0,0,0
152,561969746,SusanneMHeLaven,136,11095,"EU Foreign Policy, EU Law, Constitutional and Public Institutional Topics, International Trade Law, Global Public Health 
Swedish native / European","Stockholm, Sweden","Sanctions on Russian oligarchs put focus on assets and art stowed away in Swiss Ali Baba's cave https://t.co/v34YmXiXDs ""5% of the total wealth deposited in Swiss banks, some $150bn of Russian money is thought to be held in Switzerland. 200 individuals associated with Putin.""",en,2022-04-04 16:12:19+00:00,0,0,0,0
153,18667304,buddli,4825,6651,"CEO https://t.co/ap6iSRDWZm, MSc. in Management (Marketing), #Fintech #Digitization #IoT #Diving #Finance #Banking #Sustainability",Einsiedeln,"Kyndryl: In Spitzenposition für den wachsenden Markt für Cloud-Services in der Schweiz. Das 19 Milliarden Dollar starke Startup hat sich im November letzten Jahres von IBM getrennt. #IBM @IBM @Kyndryl #ICT #Cloud #kyndryl #theheartofprogress 
https://t.co/8I1W5jBT3x https://t.co/CvcLS0lvSX",de,2022-04-04 16:11:59+00:00,0,0,0,0
154,18668392,Moneycab,3863,153924,News zu Unternehmen - Wirtschaft - Wissen.,"Einsiedeln, Switzerland","Kyndryl: In Spitzenposition für den wachsenden Markt für Cloud-Services in der Schweiz. Das 19 Milliarden Dollar starke Startup hat sich im November letzten Jahres von IBM getrennt. #IBM @IBM @Kyndryl #ICT #Cloud #kyndryl #theheartofprogress 
https://t.co/basQnyGwzp",de,2022-04-04 16:11:39+00:00,0,0,0,0
155,1356986544763060229,jwlbrace,1306,2680,"Lib Dem Member, Not FBPE, #EFTA supporter for UK 🔸  polemics suck, tries to think critically, everything is nuanced - follows back for diverse opinions",Valencia / London / Shipston,"@TimDekker18 @TeagueRoger But you don’t need to be in the Customs Union to be in the Single Market - Norway, Iceland and that other hub of fisheries, Litchenstein are examples. As is Switzerland through bi-lats …",en,2022-04-04 16:08:55+00:00,0,1,0,0
156,1339389392,qayyumawan1010,94,22700,,,visualize cultivate Investor models innovative Switzerland streamline Security Accounts users Rue viral https://t.co/WcJ32ZCz7s,en,2022-04-04 16:03:20+00:00,0,0,0,0
157,1504228066570248193,johnxhucker,5,4079,#switzerland #fintech #gamechanger,,@RCAF_ARC #childexploitation @SwissHumAidUnit #uelimaurer AGAIN @NORADCommand #JUSTNUKEEM LOLOL #ANTS @SNB_BNS #MICROPENISENVY https://t.co/JzFDS8BcIb https://t.co/4hQ4BSxmop,en,2022-04-04 16:00:40+00:00,0,1,0,0
158,25915206,andreaskyriacou,5032,38335,"Business analyst w/ cog psy background @ @snsf_ch. President @frei_denken, founder @denkfest, @CampQuestCH & @apostasyday. #unhrc delegate for @center4inquiry.",Switzerland,Drei dieser vier Cosplayer wollen Geld von Steuerzahlenden in der Schweiz. Wer findet den Ausnahmefall? https://t.co/84ippB4LJt,de,2022-04-04 15:56:27+00:00,2,1,37,2
159,2396232776,christophbk,316,513,"Author, journalist, podcaster | on climate, human rights, diversity, postcolonialism, literature | lecturer at MaZ and ZHdK | founder of https://t.co/ZVW3KttqFv | nchm* |","Basel, normally","«Es wäre aber kein Luxus, vor allem von offizieller Seite mehr über die Händler zu wissen» - wann endlich reagiert der @Bundesrat_CH ? https://t.co/aqZ4Ch6eQR via @NZZ",de,2022-04-04 15:56:19+00:00,0,0,0,0
160,1424820910071160834,SamuelAsfaw13,399,12649,,,"@Eri_Swiz Eritrean community in valies, Switzerland contributes 28,100.00 CHF. https://t.co/qyYX9OVPzr",en,2022-04-04 15:51:25+00:00,0,0,1,0
161,184464284,DSchaubacher,1685,22124,"Economic promotion consultant } https://t.co/b4oZdbbl56 @ EU } mindful people } meaningful work } 2 daughters, 6 grand kids; EU & world federalist. https://t.co/WC3a90Ur9B",Oostende,#Switzerland &amp; #UK : The subtle art of scientific diplomacy | Science|Business https://t.co/63MPShr5ID,en,2022-04-04 15:50:37+00:00,0,0,0,0
162,1453889790,GleinBustamante,145,31713,,,Accounts Delaware Bike Jewelery Keys Switzerland withdrawal Principal compressing transmitter Borders Parks https://t.co/vBV3x6yLSa,en,2022-04-04 15:50:25+00:00,0,0,0,0
163,832286761392992256,S_Bruckbauer,1996,8002,Chief Economist UniCredit Bank Austria - Die Inhalte und Kommentare sind meine eigenen und repräsentieren nicht die Position der UniCredit Bank Austria,Wien,"@thinkBTO Starker CHF und hoher Anteil fixierter Preise (vor allem Energie) ist eine bessere Erklärung für den Unterschied zwischen Schweiz und Euroraum

https://t.co/jjdr1I83Rc",de,2022-04-04 15:49:05+00:00,0,0,0,0
164,1473626125519761409,123_INFO_DE,78,28313,"Willkommen auf dem Twitter-Account von 123 INFO.  hier findet ihr alle nationalen News
| Gruppe @GoNews_Off",Germany,"Schweiz: Wer redet hier von Krieg?
#123INFO
https://t.co/QE7QnwOlGx",de,2022-04-04 15:48:27+00:00,0,0,0,0
165,3466651517,DescartesFin,899,2734,Wir unterstützen Sie bei der Erreichung Ihrer finanziellen Ziele (Anlagen und Vorsorge) mittels neuestem Wissen & modernster Technologie,Zürich,"Wie setzen sich die Währungsreserven der Schweizerischen Nationalbank zusammen? Sehen Sie hier ⬇️

#SNB #currencyreserves #Switzerland https://t.co/MaKNhWRRt6",de,2022-04-04 15:48:05+00:00,0,0,1,0
166,1394730230716239874,IanReyn78198039,1,196,stained glass garden art,,"Shopping centre in  Russia.  Western branded shops closed due to sanctions, apart from #Lacoste.  
La Coste owned by a Swiss company,
#Mausfreres.
Smug, arrogant, greedy, sanctimonious #Swiss making money out of someone's war.
Boycott #Lacoste

#UkraineWar #Switzerland https://t.co/5hsYX9Z3V0",en,2022-04-04 15:40:26+00:00,0,0,0,0
167,283604227,AndyVermaut,30718,1648261,"I work for a better world with respect for Human Rights - linked to WCPDCD, EADM, POSTVERSA, AIDL RT is no endorsement  +32499357495 denktankcarmenta@gmail.com","Diksmuide, België","Andy Vermaut shares:After ensnaring Sri Lanka in debt trap, China turns a blind eye as country's economic woes turn critical: Report: Geneva [Switzerland], April 4 (ANI): As Sri Lanka faces its worst economic crisis in decades and struggles… https://t.co/zNchI5to07 Thank you. https://t.co/GClueUK14I",en,2022-04-04 15:40:19+00:00,0,0,0,0
168,3878662696,MfM_Schweiz,39,559,"Inspired by our founder Karlheinz Böhm, our vision is a world in which the divide between rich and poor no longer exists.","Zürich, Schweiz","Eine gute Sache - jedoch nur, wenn dies nicht auf Kosten der Budgets für #Entwicklungshilfe geschieht.

https://t.co/vvLreeU7Ol",de,2022-04-04 15:36:00+00:00,0,0,0,0
169,292015782,lukerobertblack,6252,30293,Head of Comms for @LGBTCons. Founded and ran @Blue_Beyond_ 2019-21. @TeachFirst but now work in business. Love the Union and Brexit. Happily taken 👨🏼‍🤝‍👨🏻,"Stratford, London","Inflation in Europe, last reported:

Lithuania 🇱🇹- 15.6%
Estonia 🇪🇪- 14.8%
Netherlands 🇳🇱- 11.9%
Latvia 🇱🇻- 11.2%
Belgium 🇧🇪 - 9.3%
Spain 🇪🇸 - 9.8%
Slovakia 🇸🇰- 9.5%
Germany 🇩🇪 - 7.6%
Ireland 🇮🇪- 6.9%
United Kingdom 🇬🇧 - 6.2% 
France 🇫🇷- 5.1%
Switzerland 🇨🇭- 2.4%
Norway 🇳🇴- 2.1% https://t.co/2tN7BkdRt0",en,2022-04-04 15:33:02+00:00,6,0,12,0
170,1304275308133134336,axomotl,33,1587,how am i supposed to live laugh lesbian in these conditions,"eva, they/she, 19",friends my silly little research paper roasting the swiss government for being homophobic has has now officially been selected for the finale of a national youth research competition😌we love earning money by calling switzerland homophobic,en,2022-04-04 15:31:32+00:00,0,2,5,0
171,19762728,SZ_Wirtschaft,92620,35176,Impressum: https://t.co/Jh8GYzQtxP,München,"Manche Schweizer Unternehmen verzichten lieber darauf, die russische Invasion in der Ukraine als „Krieg“ zu bezeichnen. Die Begründungen sind nicht immer nachvollziehbar, berichtet @MoloMonja https://t.co/pczFNs7AOx",de,2022-04-04 15:29:56+00:00,0,0,1,0
172,1496905571068436489,MargareteRosali,6,377,"Lebenskünstlerin      🌍🌎🌏🌻🌻🌻🗽  straightforward  wireless                                 
📚☕💻🎨  🏴‍☠️       Alles aus eigener Produktion",Berlin       ,"Gazpromtochter Germania wird unter Treuhandschutz gestellt @ntv_EIL Wirtschaft 4.04.2022,16:48
Danke Herr Habeck für dieses Unterfangen - jetzt sind wir noch langfristiger  und enger Förderer  von #PutinsKrieg (gefolgt von Tschechien und der Schweiz ).",de,2022-04-04 15:27:18+00:00,0,0,1,0
173,124327235,TWLadyGrey,3024,93928,STEM educator. Immigrant. Biden/Harris Democrat. Pro-democracy. Progressive. “Enough of us have come together to carry all of us forward.” - 46 🥁 💛 🥞 🇦🇲,,@shawna_burley @JanusTiresias Why not hair increase subsidies and make our system like Germany or Switzerland which are market based systems?,en,2022-04-04 15:24:18+00:00,0,1,0,0
174,276395914,HotelMonopolLU,209,2156,"Hotel **** MONOPOL Luzern, direkt beim Bahnhof Luzern und KKL, mitten im Zentrum und beim See. Alle Zimmer mit Bad, WC, Telefon, Safe, Minibar, TV, Gratis W-LAN",Luzern,"BEST of Zentralschweiz in 3, 4 oder 5 Tagen ab CHF 299 https://t.co/8eMfZVeR04",de,2022-04-04 15:21:35+00:00,0,0,0,0
175,3711327938,robelneriano,286,38833,,,orchid Market Computers Tools back-end Steel robust Steel collaboration Switzerland Wooden Canyon https://t.co/yx7CfWHlC4,en,2022-04-04 15:15:50+00:00,0,0,0,0
176,71100836,greenenergyital,1063,77807,"azionista convinto SNAM, amo il Brasile lavora Alleanza Assicurazioni ,è green energy consultant,, crowdfunding,investimentiazionari titberpi@gmail.com",italy,"@SNB_BNS @Citi do you know @snam ? Our Company has tgt pr 14eur,for (#stogit,#denora #snam4environment, #renovit #itmpower)BE n.1 Europgas network suitable for h2green,for CAPEX! 2030 Vision and 2021-25 Plan https://t.co/dzd9f17adc via @YouTube",en,2022-04-04 15:13:32+00:00,0,0,0,0
177,1488838402175008775,KSJVT,1139,682,"Hi! We're a little base focusing on voting for our moon, Jin ✨ not official 💫",,"[🗳] Vote again for #Jin ‼

📍 Voting resets at 12 AM KST 🔁

▪ Recommend Moon on Melon
🔗https://t.co/FELJzRb1O5

▪ ⭐ Idol Ranking
🔗https://t.co/GTwcwCMLid

#방탄소년단진 #김석진 #BTSJIN https://t.co/xcA8kDIoX2",en,2022-04-04 15:12:45+00:00,37,1,43,0
178,4248290776,w_alschner,2376,1077,"Associate Professor @uocommonlaw University of Ottawa. Tweeting on computational analysis of law, WTO & investment treaties. @datascience4law",,"This project has been made possible by generous government funding from #Australia, #Canada and #Switzerland, the help of many students and collaborators, and our excellent technology partner @UEGmobile. (7/7)

https://t.co/PM6Bnn0OPZ https://t.co/dghU8Q6kgv",en,2022-04-04 15:12:41+00:00,1,0,6,0
179,124327235,TWLadyGrey,3024,93928,STEM educator. Immigrant. Biden/Harris Democrat. Pro-democracy. Progressive. “Enough of us have come together to carry all of us forward.” - 46 🥁 💛 🥞 🇦🇲,,"@shawna_burley @JanusTiresias Why do you keep sidestepping Medicaid expansion? And are you aware Germany and Switzerland among others also have a market based healthcare system with subsidies, albeit higher subsidies than ours?",en,2022-04-04 15:12:11+00:00,0,1,0,0
180,1503252199211937793,Juyeonbrand,26,23,"An international union dedicated to improve The Boyz Juyeon's brand reputation on all indexes with dynamics and updates

더보이즈 주연
#JUYEON #주연 #더보이즈주연 #이주연
#더보이즈",,"[Voting]
Please vote for Juyeon on StarNews every day! You can cast 6 votes daily with each account.
더보이즈 주연
#JUYEON #주연 #더보이즈주연 #이주연
#더보이즈

https://t.co/B7mWJzaZYH",en,2022-04-04 15:08:13+00:00,0,0,1,0
181,168485301,LuzernerZeitung,8371,28487,"@LuzernerZeitung twittert die Topnews von https://t.co/0Skhwiylxu, dem Portal der Luzerner Zeitung.",Luzern,"Der Benzinpreis hat in der Schweiz die Zwei-Franken-Marke übersprungen. Treiber ist der russisch-ukrainische Konflikt. Transportfirmen und Fahrlehrer handhaben den Aufschlag unterschiedlich.
#Verkehr #Benzinpreis #ukrainekrieg #Zug
https://t.co/tlb2s7HWOi",de,2022-04-04 15:06:15+00:00,1,0,2,0
182,427308516,Capital_SNB,135857,34409,حساب شركة الأهلي المالية الرسمي، الذراع الإستثماري للبنك الأهلي السعودي الذي يقدم العديد من الخدمات والحلول الإستثمارية,Saudi Arabia,#Closing_Bell – 04 April 2022 – SNB Capital daily review of the regional equity market https://t.co/KQ3nKFkEHJ,en,2022-04-04 15:05:57+00:00,0,4,0,0
183,1497175105423687680,SvonStillfried,12,1624,"Lieber BioNTech im Portfolio, als Comirnaty im Arm!",,"@FrHundKatzMaus @IrgendeinTyp98 @curator_civium @SweetKiff @Rant_ifa @REWE_Supermarkt Dann müssen Sie als Vorerkrankter (Hypochonder?!!) eben 50 Franken in eine hochwertige FFP3-Maske aus der Schweiz, statt aus China, investieren und lernen, das Teil richtig aufzusetzen!

Alternativ können Sie sich die Ware auch liefern lassen!",de,2022-04-04 15:03:10+00:00,0,0,12,0
184,198885284,umweltnetz,3851,2957,umweltnetz-schweiz.ch twittert über #Aktuelles und #Buchtipps in den Bereichen: #Umwelt #Natur #Ökologie #Energie und #Nachhaltigkeit,Luzern,"Bald ist Ostern, die Absatzzahlen für Schokoladen steigen rapide. Ein äusserst lukratives Geschäft für einige wenige.

#Schokolade #Ostern #Fairtrade

https://t.co/maVjyz5QkY",de,2022-04-04 15:01:34+00:00,0,0,0,0
185,565361329,tickafany,36,31396,* don't break my heart again *,yogykarta,gold B2C Switzerland Directives Beauty Bond Frozen Kentucky high-level payment Fish tangible https://t.co/s3caHTjeP0,en,2022-04-04 15:01:28+00:00,0,0,0,0
186,611270718,spacefish2,123,3368,"You shall know the truth, and the truth shall make you mad.
~ Aldous Huxley",,"Funding sources include:  IMF,  the F4 fund (Ukrainian Economy Modernization Fund, Switzerland, Friedman, Feldman, Fishman and Firtash), and George Soros.

Help is expected from billionaires from Kazakhstan, Russia &amp; other countries.  There will also be help from Russia, 

🧵 (7)",en,2022-04-04 15:00:27+00:00,0,1,0,0
187,1347968539588780033,Krishraj52,479,51051,"Tell the TRUTH, Shame Socialist Liberal Satan.",,"@ScottJa93317027 The President, PM and Finance Minister are brothers who had the fleeced billions in Switzerland but now in Chinese banks. So China gave £20 Billion in loans, then India a few Billions even Bangladesh had to give. The corrupt politicians brought down the country. Like UK, USA etc",en,2022-04-04 14:59:03+00:00,0,0,0,0
188,4602429136,ErichMeier10,48,1217,"IT Infrastructure and Security Engineer, Tesla, Space tech, E-Mobility, Sustainable Energy, Nature",Schweiz,"@Juerg_Grossen Die Schweiz verdient mal wieder an den Verbrechen. Wie immer. Feige. 
Ich schäme mich und bin sauer.

Die Sanktionen müssten mit einer Taskforce rigoros durchgesetzt werden.

Leider regiert „Geld zuerst“ https://t.co/UDz5ac0yJg",de,2022-04-04 14:56:24+00:00,0,0,2,0
189,995363068766052352,EBlockchainCon,6359,7851,"The most influential Blockchain event in Europe · Join us in Barcelona on 26-28 June, 2022 · We are back in town!",Europe,"We are excited to have @SDX_global as a Silver sponsor at the 7th EBC

SIX is a major Financial Market Infrastructure provider that operates exchanges &amp; Centralized Securities Depositories in Switzerland via the acquisition of the BME in 2020, also in Spain.

Welcome on board🚀 https://t.co/Y1n3zAVOY1",en,2022-04-04 14:54:45+00:00,4,1,20,0
190,2822007451,FRAuthority,482,1847,,Macroprudential Policy Advisor,"Yra Harris: Are Central Banks the Grand Illusion?: “Central bank interest rate policies are not one-dimensional and may be BEGGAR THY NEIGHBOR as well. While the SNB breaks no G-7 strictures (since it’s not a member), its regarded status makes its… https://t.co/FdIRWpN3X2",en,2022-04-04 14:53:02+00:00,0,0,1,0
191,743055259,DominikFeldges,489,1234,"Swiss journalist following trends in the industrial sector (machinery, etc.), healthcare and - as a learner of Polish - developments in Poland","Zurich, Switzerland","@Novartis macht sich an die nächste #Restrukturierung. Sie wird Hunderte von Stellen kosten, wobei auch die #Schweiz  nicht ungeschoren davon kommen wird. Zugleich findet die grösste bisherige Rochade im Topmanagement unter CEO @VasNarasimhan  statt. https://t.co/Va6XBVI4EC",de,2022-04-04 14:47:31+00:00,0,0,1,0
192,260678237,nayrazz,14415,10844,Bloomberg News Managing Editor for the Middle East & North Africa. RTs are not endorsements.,Dubai,SCOOP: #Saudi Aramco Luberef refinery plans IPO that may raise over $1 billion. The refining company appointed local unit of HSBC and SNB Capital to advise on offering. Plan is to sell 30% stake owned by Jadwa https://t.co/KUG7XcGYtf via @markets @MattMartin128 @NicolasParasie,en,2022-04-04 14:45:40+00:00,0,0,1,0
193,3875958676,smARTwaydesign,515,6341,"interior designers, tea lovers, chocolate addicts, bloggers, all photos are ours except RT","Toronto, Ontario","So Canadian banks cannot use IBAN standard that Ukraine uses.  As Burkina Faso, Latvia, Switzerland...
What's wrong with you @PaymentsCanada @CdnBankers ?
#Canadian #banks 
https://t.co/te0p7OjKgv

https://t.co/8ANJWYwkz0 https://t.co/fae5lDnQgj",en,2022-04-04 14:45:03+00:00,0,0,0,0
194,143801833,BeobachterRat,6706,9868,"Wissen, was wichtig ist.",Zürich,Schweizer Käse-Exporteure profitierten enorm nach Putins Annexion der Krim 2014 – denn die Schweiz übernahm die EU-Sanktionen damals nicht. Heute ist das anders. https://t.co/QK0BoJyxdP @danielbuetler,de,2022-04-04 14:44:53+00:00,2,1,3,0
195,63865615,Tom_Snape,616,12880,News Director @wrbiradio 🎙️📻 moonlighting as a high school 🏈 and 🏀 broadcaster. Dad to 2⃣ great young men. @MiamiUniversity alum.,"Cincinnati, OH; Bright, IN.",Fake money circulating in Switzerland County: https://t.co/AVcau7DKoe,en,2022-04-04 14:42:28+00:00,0,0,0,0
196,1319649393981751296,JustFac36465951,93,4408,Keeping it real,,@Graham_roasts @boymombatts @fordnation @JustinTrudeau Inflation is out of control due primarily to Federal measures flooding the country with cash. Yes this is not an only Canada problem but a worldwide problem but it is significantly lower in Switzerland? Why? Because they did not print billions of dollars and inflate assets.,en,2022-04-04 14:41:47+00:00,0,0,0,0
197,427556658,NateTidwell86,412,31263,"MBA, Public Relations, Non-Profits, Editing/Writing, U.S. Navy (ret.), ex-newspaper sports copy editor. Go Prescott Curley Wolves!","Little Rock, AR","@HJBosch21 The championship game would have started an hour earlier in it's ""normal"" slot because ESPN would have had SNB following it.",en,2022-04-04 14:39:58+00:00,0,1,0,0
198,920779228722974720,DrWongz,356,139622,https://t.co/ybHJc7EXOa https://t.co/3KScVK0Tnv,Brooklyn - Brixton - Berlin,"The Upbeats - Divide (Rohaan Remix)
https://t.co/VfAVw5zH7M
  ↪ Follow our SNB Playlist - ...
 
Roha... https://t.co/nPOWksuWWu",en,2022-04-04 14:38:37+00:00,0,0,0,0
199,3423983597,baaskelabs,71,10876,(Kontrollgruppe),"Weida, Deutschland","@BIS_org @HyunSongShin @SNB_BNS SUCHE TOP JOB
https://t.co/INdLdZLCOl

BERTRAM DG7BBA BABY ZäHLPIXEL BAASKE SCHOTT

Bertram DG7BBA Baaske Schott
https://t.co/BYgZRadA9W

absolut und PUBLIC OPEN FREE SHARED CLOUD BLOG ACCOUNT
DIASPORA* → https://t.co/BQHwLOnjsc
USER: DG7BBA
PIN: Yy12ab56##
HAVE FUN … ANONYMOUS",de,2022-04-04 14:37:55+00:00,0,0,0,0
200,1171060315775217665,HeatingCoolin14,44,16698,"Are you a homeowner looking for HVAC service & repair in your cooling, heating or plumbing systems? We provide expert repair, install & maintenance services!",,"HVAC Contactor Market Outlook 2022 Analysis By Leading Keyplayers | ABB (Switzerland), Chint Electric (China), Eaton (Ireland), GE Industrial (Boston – FortBendNow - FortBendNow https://t.co/CG9HAlWASQ",en,2022-04-04 14:33:04+00:00,0,0,0,0
201,1419462754524614659,ChevDeBalibari,14,766,,,"@BarrileteGT @SallyMayweather No that's not the reason Hitler didn't invade Switzerland. Hitler didn't invade Switzerland because of the CHF which they needed in order to produce weapons.

Another reason was the geographical conditions of Switzerland. They couldn't have cared less about the Swiss milita.",en,2022-04-04 14:30:55+00:00,0,0,1,0
202,1509659373819375617,CryptoEyeNews,0,714,Up to the minute news feed from all the favourite crypto news channels,London,"The SNB is trying to halt the franc’s rise again
https://t.co/QqMHlf5Mxb",en,2022-04-04 14:30:51+00:00,0,0,0,0
203,16556906,davidlampon,638,6616,Pixel architect @Gartner_inc,Barcelona,"What were the first international reactions?

Unite response and common force against the threat. Europe, US, traditionally neutral countries like Finland and Switzerland, even Hungarian Viktor Orban condemning the situation and joining the economic sanctions.",en,2022-04-04 14:30:07+00:00,0,1,0,0
204,5715752,zeitonline,2492331,232330,"Ja, das ist unser offizieller Twitter-Account. Hier bekommen Sie die wichtigsten Geschichten und aktuelle News. || Impressum: https://t.co/HsU5BwJnJk","Berlin und Hamburg, Germany",Jahrelang versteckte sich Hanno Berger in der Schweiz. Nun begann in Bonn der erste Prozess gegen die Schlüsselfigur im #CumEx-Skandal. Doch der Vielredner schweigt. https://t.co/y3NwzxVwST,de,2022-04-04 14:27:06+00:00,1,1,10,0
205,1334722755472703489,IzzySobiesiak,5138,12749,52 years old mother to a 7 years old American Staffy X Mastiffs 🇨🇦🇦🇺 NO DMS please!!!,"Sydney, New South Wales","@SaeWott I had saved all my money from my lunches.
These were the good old days almost 30 years ago!
I remember well because I had an INXS t-shirt!
We spent a few days in Amsterdam, then we went to France, Belgium, Switzerland, Germany and back to Holland!",en,2022-04-04 14:21:10+00:00,0,1,1,0
206,945687930756100098,JohannesSieber,558,5284,"#Kultur, #Klima, #Stadt & #Menschen. 
#Basel, #Schweiz, #Europa, #Welt.             
#sozial, #liberal, #progressiv, #oekologisch.
@grunliberalebs #GrosserRatBS",Kleinbasel,@DrBasilisk @gewerbebasel Die 4% vom Umsatz in der Schweiz sind für Netflix eine Kleinigkeit. Und doch: Die Investitionen in den europäischen Markt sind gross. Die Schweiz bekommt einfach nichts ab davon. Das ändert sich jetzt mit dem Filmgesetz. Und das ist gut so.,de,2022-04-04 14:20:24+00:00,0,1,0,0
207,3102332502,dianaristianto7,142,38582,,,payment Front-line HDD Fantastic architect Switzerland eyeballs Money Garden Market Lane eyeballs https://t.co/9yJBkyG2LX,en,2022-04-04 14:18:42+00:00,0,0,0,0
208,318933375,maltaway_mw,121,14025,"EXPERT PARTNERS for EXPAT, RESIDENCE, BUSINESS, INVESTMENT, TAXATION, LEGAL,
MALTA, ITALY and 30 COUNTRIES compared for
INVESTORS, INDIVIDUALS, COMPANIES",Europe,"Parallel lines ... from CH SNB to the FED and any monetary public corner of the planet ... they want double-digit inflation to deflate the debts, they got it https://t.co/F3Wk6desAc",en,2022-04-04 14:18:12+00:00,0,0,0,0
209,945687930756100098,JohannesSieber,558,5284,"#Kultur, #Klima, #Stadt & #Menschen. 
#Basel, #Schweiz, #Europa, #Welt.             
#sozial, #liberal, #progressiv, #oekologisch.
@grunliberalebs #GrosserRatBS",Kleinbasel,"@phil_liberal @gewerbebasel @filmgesetzja @filmgesetznein Wie gesagt: So gesehen argumentieren Sie gegen sämtliche Rahmenbedingungen für das Erschliessen unserer Märkte. Das mag liberare Ideologie sind, nicht aber liberale Politik im Interesse der Schweiz. Kann man tun, unterstütze ich nicht. @filmgesetzja",de,2022-04-04 14:13:56+00:00,0,1,0,0
210,1468238286644776966,DrBasilisk,15,563,Mi Twitter-Tätigkeit: Mit Basiliskeauge d Tweets vo dr Basler Polit-Szene überwache.,Ufeme Brunne in Basel,"@JohannesSieber @gewerbebasel Aber wenn im Ausland nicht weniger re-investiert wird, ist der Begriff ""Umverteilung"" nicht korrekt. Es wird ja kein Geld aus dem Ausland in die Schweiz verlagert. 
Nur würde die Schweiz einen Teil vom grösseren Kuchen erhalten.",de,2022-04-04 14:13:50+00:00,0,1,0,0
211,3967284673,jaymee_marcelo,28,351,,,Computers Buckinghamshire Towels transmitting Switzerland digital bypass Accounts Extension CSS Estates compressing https://t.co/BnQiPRjMmk,en,2022-04-04 14:13:29+00:00,0,0,0,0
212,3070174792,AndreaLio93,7,248,,,@Dieter_Isler @vonderleyen Switzerland 🤣🤣 i smell business with this war 🤑🤑🤑,en,2022-04-04 14:12:16+00:00,0,0,0,0
213,1789638378,maitexuji8,103,17420,,,e-services Money Reverse-engineered web-readiness Berkshire Arizona program Switzerland blockchains Internal withdrawal neutral https://t.co/2rWuMs7R1D,en,2022-04-04 14:12:11+00:00,0,0,0,0
214,22781017,Blickch,270812,114988,"News & Recherchen von #Blick, #BlickTV & #SonntagsBlick.
Sport 👉 @Blick_Sport 
Auf Französisch 👉  @Blick_fr
Leserreporter 📲  0798138041 https://t.co/HWrudXBIXR",Switzerland,Wirtschaft zieht massiv an: In der Schweiz gibts Hunderttausende freie Jobs https://t.co/tYOAQkghIT,de,2022-04-04 14:11:53+00:00,0,5,4,2
215,25575993,five_alive,538,96056,asset-management & research | social trader at wikifolio | keine Anlageempfehlung - nur Meinungsaustausch | hier privat | familienbüro https://t.co/ZFCByhaws8,TXL | Germany,Carmignac expandiert in der Schweiz mit neuem Länderchef https://t.co/rESwWZP3US,de,2022-04-04 14:11:42+00:00,0,0,0,0
216,470559952,BigMe40,5,336,,London,@BorisJohnson Switzerland's vast network of nuclear bunkers for the whole of its population. WHAT you done for us F*** All. spunking tax payers money on Party's. Noob,en,2022-04-04 14:07:33+00:00,0,0,0,0
217,1155823506954838017,FlowLaminar,20,1194,"Ignorantia Veritas non excusat.

Nicht geimpft, weil jung und gesund. Impfung bietet keinen Fremdschutz.",,"@Berggeist68 @reitschuster Ja, die Schweiz ist auch mitschuldig, z.B. weil sie bis spät in den Krieg Handel mit Hitler-Deutschland betrieben hat.",de,2022-04-04 14:06:49+00:00,0,0,0,0
218,112669226,chrisballmer,1338,73,"Investing & Trading in ⚡#energy ⛏️#mining 🪨#metals. 
""Wealth is measured in sovereignty, not currency.""

Gold and Silver are Money…. Everything Else is Debt",Switzerland,The Swiss National Bank $SNB (aka the world's largest hedge fund) is trading like a #memecoin. Just in case you missed it... 👇🤡 https://t.co/ThsfUJ1mTZ,en,2022-04-04 14:06:13+00:00,2,1,9,0
